Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
306	0.000139727	0.0459875	0	-1.05e+06	0	-0.89178	
307	0.000139487	0.0461273	0	-1.05e+06	0	-0.895204	
308	0.000139241	0.0462668	0	-1.05e+06	0	-0.898617	
309	0.000138989	0.046406	0	-1.05e+06	0	-0.902019	
310	0.000138736	0.046545	0	-1.05e+06	0	-0.90541	
311	0.000138484	0.0466837	0	-1.05e+06	0	-0.908791	
312	0.000138232	0.0468222	0	-1.05e+06	0	-0.912162	
313	0.000137981	0.0469604	0	-1.05e+06	0	-0.915522	
314	0.000137731	0.0470984	0	-1.05e+06	0	-0.918871	
315	0.000137483	0.0472361	0	-1.05e+06	0	-0.922211	
316	0.000137236	0.0473736	0	-1.05e+06	0	-0.92554	
317	0.000136992	0.0475109	0	-1.05e+06	0	-0.92886	
318	0.00013675	0.0476479	0	-1.05e+06	0	-0.93217	
319	0.000136511	0.0477846	0	-1.05e+06	0	-0.93547	
320	0.000136275	0.0479211	0	-1.05e+06	0	-0.938762	
321	0.000136043	0.0480574	0	-1.05e+06	0	-0.942043	
322	0.000135815	0.0481934	0	-1.05e+06	0	-0.945316	
323	0.000135593	0.0483293	0	-1.05e+06	0	-0.94858	
324	0.000135374	0.0484648	0	-1.05e+06	0	-0.951835	
325	0.000135162	0.0486002	0	-1.05e+06	0	-0.955082	
326	0.000134955	0.0487354	0	-1.05e+06	0	-0.958321	
327	0.000134754	0.0488703	0	-1.05e+06	0	-0.961552	
328	0.000134559	0.0490051	0	-1.05e+06	0	-0.964775	
329	0.00013437	0.0491396	0	-1.05e+06	0	-0.96799	
330	0.000134188	0.049274	0	-1.05e+06	0	-0.971198	
331	0.000134013	0.0494082	0	-1.05e+06	0	-0.974399	
332	0.000133845	0.0495422	0	-1.05e+06	0	-0.977593	
333	0.000133683	0.0496761	0	-1.05e+06	0	-0.980781	
334	0.000133529	0.0498097	0	-1.05e+06	0	-0.983962	
335	0.000133381	0.0499433	0	-1.05e+06	0	-0.987137	
336	0.00013324	0.0500767	0	-1.05e+06	0	-0.990307	
337	0.000133105	0.0502099	0	-1.05e+06	0	-0.99347	
338	0.000132977	0.050343	0	-1.05e+06	0	-0.996628	
339	0.000132855	0.050476	0	-1.05e+06	0	-0.999781	
340	0.000132739	0.0506088	0	-1.05e+06	0	-1.00293	
341	0.000132628	0.0507416	0	-1.05e+06	0	-1.00607	
342	0.000132523	0.0508742	0	-1.05e+06	0	-1.00921	
343	0.000132422	0.0510067	0	-1.05e+06	0	-1.01235	
344	0.000132326	0.0511391	0	-1.05e+06	0	-1.01548	
345	0.000132234	0.0512715	0	-1.05e+06	0	-1.0186	
346	0.000132146	0.0514037	0	-1.05e+06	0	-1.02173	
347	0.000132061	0.0515359	0	-1.05e+06	0	-1.02485	
348	0.000131978	0.0516679	0	-1.05e+06	0	-1.02796	
349	0.000131898	0.0517999	0	-1.05e+06	0	-1.03107	
350	0.000131819	0.0519318	0	-1.05e+06	0	-1.03418	
351	0.000131743	0.0520636	0	-1.05e+06	0	-1.03729	
352	0.000131666	0.0521953	0	-1.05e+06	0	-1.04039	
353	0.000131591	0.052327	0	-1.05e+06	0	-1.04349	
354	0.000131515	0.0524586	0	-1.05e+06	0	-1.04659	
355	0.000131437	0.0525901	0	-1.05e+06	0	-1.04969	
356	0.000131357	0.0527216	0	-1.05e+06	0	-1.05278	
357	0.000131275	0.0528529	0	-1.05e+06	0	-1.05587	
358	0.00013119	0.0529842	0	-1.05e+06	0	-1.05896	
359	0.000131102	0.0531154	0	-1.05e+06	0	-1.06205	
360	0.000131014	0.0532465	0	-1.05e+06	0	-1.06513	
361	0.000130922	0.0533775	0	-1.05e+06	0	-1.06821	
362	0.000130834	0.0535084	0	-1.05e+06	0	-1.07129	
363	0.000130749	0.0536393	0	-1.05e+06	0	-1.07437	
364	0.000130666	0.05377	0	-1.05e+06	0	-1.07745	
